Site,Parameter,Date (LT),Year,Month,Day,Hour,NowCast Conc.,AQI,AQI Category,Raw Conc.,Conc. Unit,Duration,QC Name
Beijing,PM2.5 - Principal,2008-07-30 09:00 AM,2008,07,30,09,33.6,96,Moderate,35.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2008-07-30 10:00 AM,2008,07,30,10,35.3,100,Moderate,37.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2008-07-30 11:00 AM,2008,07,30,11,38.6,109,Unhealthy for Sensitive Groups,42.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2008-07-30 12:00 PM,2008,07,30,12,47.8,131,Unhealthy for Sensitive Groups,57.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2008-07-30 01:00 PM,2008,07,30,13,51.4,140,Unhealthy for Sensitive Groups,55.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2008-07-30 02:00 PM,2008,07,30,14,63.2,155,Unhealthy,75.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2008-07-30 03:00 PM,2008,07,30,15,70.6,159,Unhealthy,78.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2008-07-30 04:00 PM,2008,07,30,16,72.8,160,Unhealthy,75.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2008-07-30 05:00 PM,2008,07,30,17,80.4,164,Unhealthy,88.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2008-07-30 06:00 PM,2008,07,30,18,99.2,174,Unhealthy,118.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2008-07-30 07:00 PM,2008,07,30,19,120.6,185,Unhealthy,142.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2008-07-30 08:00 PM,2008,07,30,20,92.3,170,Unhealthy,64.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2008-07-30 09:00 PM,2008,07,30,21,112.1,180,Unhealthy,132.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2008-07-30 10:00 PM,2008,07,30,22,113.5,181,Unhealthy,115.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2008-07-30 11:00 PM,2008,07,30,23,104.3,176,Unhealthy,95.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2008-07-31 12:00 AM,2008,07,31,00,98.6,173,Unhealthy,93.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2008-07-31 01:00 AM,2008,07,31,01,87.8,168,Unhealthy,77.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2008-07-31 02:00 AM,2008,07,31,02,83.4,165,Unhealthy,79.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2008-07-31 03:00 AM,2008,07,31,03,93.7,171,Unhealthy,104.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2008-07-31 04:00 AM,2008,07,31,04,102.8,175,Unhealthy,112.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2008-07-31 05:00 AM,2008,07,31,05,101.9,175,Unhealthy,101.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2008-07-31 06:00 AM,2008,07,31,06,101.9,175,Unhealthy,102.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2008-07-31 07:00 AM,2008,07,31,07,112.9,181,Unhealthy,124.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2008-07-31 08:00 AM,2008,07,31,08,117.6,183,Unhealthy,127.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2008-07-31 09:00 AM,2008,07,31,09,115.7,182,Unhealthy,114.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2008-07-31 10:00 AM,2008,07,31,10,103.2,176,Unhealthy,84.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2008-07-31 11:00 AM,2008,07,31,11,77.2,162,Unhealthy,54.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2008-07-31 12:00 PM,2008,07,31,12,63.6,155,Unhealthy,50.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2008-07-31 01:00 PM,2008,07,31,13,53.3,145,Unhealthy for Sensitive Groups,43.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2008-07-31 02:00 PM,2008,07,31,14,48.6,133,Unhealthy for Sensitive Groups,44.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2008-07-31 03:00 PM,2008,07,31,15,34.3,98,Moderate,20.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2008-07-31 04:00 PM,2008,07,31,16,26.6,81,Moderate,19.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2008-07-31 05:00 PM,2008,07,31,17,26.8,82,Moderate,27.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2008-07-31 06:00 PM,2008,07,31,18,26.8,82,Moderate,27.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2008-07-31 07:00 PM,2008,07,31,19,28.9,86,Moderate,31.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2008-07-31 08:00 PM,2008,07,31,20,32.9,95,Moderate,37.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2008-07-31 09:00 PM,2008,07,31,21,31.9,93,Moderate,31.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2008-07-31 10:00 PM,2008,07,31,22,32.4,94,Moderate,33.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2008-07-31 11:00 PM,2008,07,31,23,28.7,86,Moderate,25.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2008-08-01 12:00 AM,2008,08,01,00,26.8,82,Moderate,25.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2008-08-01 01:00 AM,2008,08,01,01,31.9,93,Moderate,37.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2008-08-01 02:00 AM,2008,08,01,02,37.9,107,Unhealthy for Sensitive Groups,44.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2008-08-01 03:00 AM,2008,08,01,03,40.4,113,Unhealthy for Sensitive Groups,43.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2008-08-01 04:00 AM,2008,08,01,04,36.2,103,Unhealthy for Sensitive Groups,32.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2008-08-01 05:00 AM,2008,08,01,05,29.1,87,Moderate,22.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2008-08-01 06:00 AM,2008,08,01,06,20.5,69,Moderate,12.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2008-08-01 07:00 AM,2008,08,01,07,18.2,64,Moderate,16.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2008-08-01 08:00 AM,2008,08,01,08,17.1,62,Moderate,16.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2008-08-01 09:00 AM,2008,08,01,09,17.5,62,Moderate,18.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2008-08-01 10:00 AM,2008,08,01,10,18.2,64,Moderate,19.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2008-08-01 11:00 AM,2008,08,01,11,18.6,65,Moderate,19.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2008-08-01 12:00 PM,2008,08,01,12,17.3,62,Moderate,16.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2008-08-01 01:00 PM,2008,08,01,13,16.6,60,Moderate,16.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2008-08-01 02:00 PM,2008,08,01,14,15.3,58,Moderate,14.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2008-08-01 03:00 PM,2008,08,01,15,13.1,53,Moderate,11.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2008-08-01 04:00 PM,2008,08,01,16,11.5,48,Good,10.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2008-08-01 05:00 PM,2008,08,01,17,10.2,43,Good,9.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2008-08-01 06:00 PM,2008,08,01,18,7.1,30,Good,4.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2008-08-01 07:00 PM,2008,08,01,19,13.5,54,Moderate,20.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2008-08-01 08:00 PM,2008,08,01,20,23.7,75,Moderate,34.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2008-08-01 09:00 PM,2008,08,01,21,27.8,84,Moderate,32.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2008-08-01 10:00 PM,2008,08,01,22,24.9,78,Moderate,22.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2008-08-01 11:00 PM,2008,08,01,23,25.9,80,Moderate,27.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2008-08-02 12:00 AM,2008,08,02,00,22.4,73,Moderate,19.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2008-08-02 01:00 AM,2008,08,02,01,19.7,67,Moderate,17.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2008-08-02 02:00 AM,2008,08,02,02,19.8,67,Moderate,20.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2008-08-02 03:00 AM,2008,08,02,03,16.4,60,Moderate,13.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2008-08-02 04:00 AM,2008,08,02,04,17.7,63,Moderate,19.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2008-08-02 05:00 AM,2008,08,02,05,21.3,70,Moderate,25.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2008-08-02 06:00 AM,2008,08,02,06,26.6,81,Moderate,32.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2008-08-02 07:00 AM,2008,08,02,07,28.8,86,Moderate,31.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2008-08-02 08:00 AM,2008,08,02,08,32.9,95,Moderate,37.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2008-08-02 09:00 AM,2008,08,02,09,34.9,99,Moderate,37.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2008-08-02 10:00 AM,2008,08,02,10,34.9,99,Moderate,35.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2008-08-02 11:00 AM,2008,08,02,11,28.9,86,Moderate,23.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2008-08-02 12:00 PM,2008,08,02,12,27.4,83,Moderate,26.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2008-08-02 01:00 PM,2008,08,02,13,27.4,83,Moderate,-47.0,UG/M3,1 Hr,Invalid
Beijing,PM2.5 - Principal,2008-08-02 02:00 PM,2008,08,02,14,27.4,83,Moderate,-47.0,UG/M3,1 Hr,Invalid
Beijing,PM2.5 - Principal,2008-08-02 03:00 PM,2008,08,02,15,27.4,83,Moderate,-47.0,UG/M3,1 Hr,Invalid
Beijing,PM2.5 - Principal,2008-08-02 04:00 PM,2008,08,02,16,27.4,83,Moderate,-47.0,UG/M3,1 Hr,Invalid
Beijing,PM2.5 - Principal,2008-08-02 05:00 PM,2008,08,02,17,-999.0,-999,N/A,-47.0,UG/M3,1 Hr,Invalid
Beijing,PM2.5 - Principal,2008-08-02 06:00 PM,2008,08,02,18,-999.0,-999,N/A,-47.0,UG/M3,1 Hr,Invalid
Beijing,PM2.5 - Principal,2008-08-02 07:00 PM,2008,08,02,19,-999.0,-999,N/A,-47.0,UG/M3,1 Hr,Invalid
Beijing,PM2.5 - Principal,2008-08-02 08:00 PM,2008,08,02,20,-999.0,-999,N/A,-47.0,UG/M3,1 Hr,Invalid
Beijing,PM2.5 - Principal,2008-08-02 09:00 PM,2008,08,02,21,-999.0,-999,N/A,-47.0,UG/M3,1 Hr,Invalid
Beijing,PM2.5 - Principal,2008-08-02 10:00 PM,2008,08,02,22,-999.0,-999,N/A,-47.0,UG/M3,1 Hr,Invalid
Beijing,PM2.5 - Principal,2008-08-02 11:00 PM,2008,08,02,23,-999.0,-999,N/A,-47.0,UG/M3,1 Hr,Invalid
Beijing,PM2.5 - Principal,2008-08-03 12:00 AM,2008,08,03,00,-999.0,-999,N/A,-47.0,UG/M3,1 Hr,Invalid
Beijing,PM2.5 - Principal,2008-08-03 01:00 AM,2008,08,03,01,-999.0,-999,N/A,-47.0,UG/M3,1 Hr,Invalid
Beijing,PM2.5 - Principal,2008-08-03 02:00 AM,2008,08,03,02,-999.0,-999,N/A,15.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2008-08-03 03:00 AM,2008,08,03,03,18.5,64,Moderate,21.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2008-08-03 04:00 AM,2008,08,03,04,23.8,76,Moderate,28.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2008-08-03 05:00 AM,2008,08,03,05,27.8,84,Moderate,31.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2008-08-03 06:00 AM,2008,08,03,06,23.7,75,Moderate,20.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2008-08-03 07:00 AM,2008,08,03,07,19.8,67,Moderate,16.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2008-08-03 08:00 AM,2008,08,03,08,14.3,56,Moderate,9.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2008-08-03 09:00 AM,2008,08,03,09,15.1,57,Moderate,16.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2008-08-03 10:00 AM,2008,08,03,10,21.1,70,Moderate,27.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2008-08-03 11:00 AM,2008,08,03,11,29.0,87,Moderate,37.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2008-08-03 12:00 PM,2008,08,03,12,40.0,112,Unhealthy for Sensitive Groups,51.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2008-08-03 01:00 PM,2008,08,03,13,40.0,112,Unhealthy for Sensitive Groups,-47.0,UG/M3,1 Hr,Invalid
Beijing,PM2.5 - Principal,2008-08-03 02:00 PM,2008,08,03,14,40.0,112,Unhealthy for Sensitive Groups,-47.0,UG/M3,1 Hr,Invalid
Beijing,PM2.5 - Principal,2008-08-03 03:00 PM,2008,08,03,15,40.0,112,Unhealthy for Sensitive Groups,-47.0,UG/M3,1 Hr,Invalid
Beijing,PM2.5 - Principal,2008-08-03 04:00 PM,2008,08,03,16,40.0,112,Unhealthy for Sensitive Groups,-47.0,UG/M3,1 Hr,Invalid
Beijing,PM2.5 - Principal,2008-08-03 05:00 PM,2008,08,03,17,-999.0,-999,N/A,-47.0,UG/M3,1 Hr,Invalid
Beijing,PM2.5 - Principal,2008-08-03 06:00 PM,2008,08,03,18,-999.0,-999,N/A,-47.0,UG/M3,1 Hr,Invalid
Beijing,PM2.5 - Principal,2008-08-03 07:00 PM,2008,08,03,19,-999.0,-999,N/A,-47.0,UG/M3,1 Hr,Invalid
Beijing,PM2.5 - Principal,2008-08-03 08:00 PM,2008,08,03,20,-999.0,-999,N/A,-47.0,UG/M3,1 Hr,Invalid
Beijing,PM2.5 - Principal,2008-08-03 09:00 PM,2008,08,03,21,-999.0,-999,N/A,129.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2008-08-03 10:00 PM,2008,08,03,22,103.6,176,Unhealthy,91.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2008-08-03 11:00 PM,2008,08,03,23,86.1,167,Unhealthy,73.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2008-08-04 12:00 AM,2008,08,04,00,78.6,163,Unhealthy,70.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2008-08-04 01:00 AM,2008,08,04,01,74.9,161,Unhealthy,71.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2008-08-04 02:00 AM,2008,08,04,02,77.7,162,Unhealthy,81.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2008-08-04 03:00 AM,2008,08,04,03,79.2,163,Unhealthy,81.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2008-08-04 04:00 AM,2008,08,04,04,84.6,166,Unhealthy,91.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2008-08-04 05:00 AM,2008,08,04,05,88.0,168,Unhealthy,92.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2008-08-04 06:00 AM,2008,08,04,06,93.9,171,Unhealthy,101.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2008-08-04 07:00 AM,2008,08,04,07,96.2,172,Unhealthy,99.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2008-08-04 08:00 AM,2008,08,04,08,100.7,174,Unhealthy,106.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2008-08-04 09:00 AM,2008,08,04,09,107.1,178,Unhealthy,118.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2008-08-04 10:00 AM,2008,08,04,10,114.9,182,Unhealthy,124.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2008-08-04 11:00 AM,2008,08,04,11,130.9,190,Unhealthy,145.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2008-08-04 12:00 PM,2008,08,04,12,146.4,198,Unhealthy,162.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2008-08-04 01:00 PM,2008,08,04,13,163.7,214,Very Unhealthy,181.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2008-08-04 02:00 PM,2008,08,04,14,176.8,227,Very Unhealthy,190.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2008-08-04 03:00 PM,2008,08,04,15,179.4,230,Very Unhealthy,182.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2008-08-04 04:00 PM,2008,08,04,16,177.7,228,Very Unhealthy,176.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2008-08-04 05:00 PM,2008,08,04,17,175.3,226,Very Unhealthy,173.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2008-08-04 06:00 PM,2008,08,04,18,167.9,218,Very Unhealthy,160.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2008-08-04 07:00 PM,2008,08,04,19,150.5,201,Very Unhealthy,128.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2008-08-04 08:00 PM,2008,08,04,20,158.2,209,Very Unhealthy,166.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2008-08-04 09:00 PM,2008,08,04,21,144.8,197,Unhealthy,121.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2008-08-04 10:00 PM,2008,08,04,22,115.9,182,Unhealthy,93.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2008-08-04 11:00 PM,2008,08,04,23,101.4,175,Unhealthy,87.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2008-08-05 12:00 AM,2008,08,05,00,84.2,166,Unhealthy,67.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2008-08-05 01:00 AM,2008,08,05,01,70.5,159,Unhealthy,57.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2008-08-05 02:00 AM,2008,08,05,02,59.7,153,Unhealthy,49.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2008-08-05 03:00 AM,2008,08,05,03,51.8,141,Unhealthy for Sensitive Groups,44.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2008-08-05 04:00 AM,2008,08,05,04,48.4,133,Unhealthy for Sensitive Groups,45.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2008-08-05 05:00 AM,2008,08,05,05,48.6,133,Unhealthy for Sensitive Groups,49.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2008-08-05 06:00 AM,2008,08,05,06,47.3,130,Unhealthy for Sensitive Groups,46.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2008-08-05 07:00 AM,2008,08,05,07,52.1,142,Unhealthy for Sensitive Groups,57.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2008-08-05 08:00 AM,2008,08,05,08,63.0,155,Unhealthy,74.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2008-08-05 09:00 AM,2008,08,05,09,70.0,158,Unhealthy,77.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2008-08-05 10:00 AM,2008,08,05,10,73.3,160,Unhealthy,77.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2008-08-05 11:00 AM,2008,08,05,11,81.2,164,Unhealthy,89.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2008-08-05 12:00 PM,2008,08,05,12,88.1,168,Unhealthy,95.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2008-08-05 01:00 PM,2008,08,05,13,86.5,167,Unhealthy,85.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2008-08-05 02:00 PM,2008,08,05,14,82.2,165,Unhealthy,78.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2008-08-05 03:00 PM,2008,08,05,15,72.6,160,Unhealthy,63.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2008-08-05 04:00 PM,2008,08,05,16,72.6,160,Unhealthy,-47.0,UG/M3,1 Hr,Invalid
Beijing,PM2.5 - Principal,2008-08-05 05:00 PM,2008,08,05,17,-999.0,-999,N/A,-47.0,UG/M3,1 Hr,Invalid
Beijing,PM2.5 - Principal,2008-08-05 06:00 PM,2008,08,05,18,-999.0,-999,N/A,-47.0,UG/M3,1 Hr,Invalid
Beijing,PM2.5 - Principal,2008-08-05 07:00 PM,2008,08,05,19,-999.0,-999,N/A,-47.0,UG/M3,1 Hr,Invalid
Beijing,PM2.5 - Principal,2008-08-05 08:00 PM,2008,08,05,20,-999.0,-999,N/A,-47.0,UG/M3,1 Hr,Invalid
Beijing,PM2.5 - Principal,2008-08-05 09:00 PM,2008,08,05,21,-999.0,-999,N/A,-47.0,UG/M3,1 Hr,Invalid
Beijing,PM2.5 - Principal,2008-08-05 10:00 PM,2008,08,05,22,-999.0,-999,N/A,126.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2008-08-05 11:00 PM,2008,08,05,23,125.7,187,Unhealthy,126.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2008-08-06 12:00 AM,2008,08,06,00,129.3,189,Unhealthy,132.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2008-08-06 01:00 AM,2008,08,06,01,130.2,190,Unhealthy,131.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2008-08-06 02:00 AM,2008,08,06,02,120.8,185,Unhealthy,112.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2008-08-06 03:00 AM,2008,08,06,03,118.4,183,Unhealthy,104.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2008-08-06 04:00 AM,2008,08,06,04,116.5,182,Unhealthy,111.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2008-08-06 05:00 AM,2008,08,06,05,112.9,181,Unhealthy,103.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2008-08-06 06:00 AM,2008,08,06,06,111.7,180,Unhealthy,108.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2008-08-06 07:00 AM,2008,08,06,07,109.8,179,Unhealthy,104.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2008-08-06 08:00 AM,2008,08,06,08,101.5,175,Unhealthy,89.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2008-08-06 09:00 AM,2008,08,06,09,100.4,174,Unhealthy,98.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2008-08-06 10:00 AM,2008,08,06,10,93.2,170,Unhealthy,83.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2008-08-06 11:00 AM,2008,08,06,11,91.6,170,Unhealthy,89.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2008-08-06 12:00 PM,2008,08,06,12,92.8,170,Unhealthy,95.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2008-08-06 01:00 PM,2008,08,06,13,94.2,171,Unhealthy,95.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2008-08-06 02:00 PM,2008,08,06,14,97.7,173,Unhealthy,108.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2008-08-06 03:00 PM,2008,08,06,15,103.1,176,Unhealthy,116.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2008-08-06 04:00 PM,2008,08,06,16,106.5,177,Unhealthy,115.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2008-08-06 05:00 PM,2008,08,06,17,105.2,177,Unhealthy,102.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2008-08-06 06:00 PM,2008,08,06,18,102.2,175,Unhealthy,95.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2008-08-06 07:00 PM,2008,08,06,19,96.6,172,Unhealthy,83.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2008-08-06 08:00 PM,2008,08,06,20,93.9,171,Unhealthy,87.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2008-08-06 09:00 PM,2008,08,06,21,89.6,169,Unhealthy,81.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2008-08-06 10:00 PM,2008,08,06,22,91.9,170,Unhealthy,97.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2008-08-06 11:00 PM,2008,08,06,23,96.5,172,Unhealthy,107.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2008-08-07 12:00 AM,2008,08,07,00,98.5,173,Unhealthy,103.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2008-08-07 01:00 AM,2008,08,07,01,103.5,176,Unhealthy,115.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2008-08-07 02:00 AM,2008,08,07,02,112.9,181,Unhealthy,127.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2008-08-07 03:00 AM,2008,08,07,03,126.1,187,Unhealthy,141.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2008-08-07 04:00 AM,2008,08,07,04,130.8,190,Unhealthy,137.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2008-08-07 05:00 AM,2008,08,07,05,143.2,196,Unhealthy,155.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2008-08-07 06:00 AM,2008,08,07,06,149.4,199,Unhealthy,156.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2008-08-07 07:00 AM,2008,08,07,07,153.1,204,Very Unhealthy,157.0,UG/M3,1 Hr,Valid
Beijing,PM2.5 - Principal,2008-08-07 08:00 AM,2008,08,07,08,162.2,213,Very Unhealthy,171.0,UG/M3,1 Hr,Valid
